user_id,product_id,product_name,category
user_465,P4033,Sugar Eyeliner,Beauty Products
user_465,P3963,L'Oreal Shampoo,Beauty Products
user_466,P4510,Nykaa Matte Lipstick,Beauty Products
user_466,P7677,Britannia Bread,Grocery
user_466,P3025,HP Wireless Mouse,Electronics
user_466,P9515,L'Oreal Shampoo,Beauty Products
user_466,P6918,Reebok Running Shoes,Fashion
user_467,P2347,Fortune Sunflower Oil,Grocery
user_467,P2895,Blue Star Deep Freezer,Home Appliances
user_467,P8486,Garnier Hair Color,Beauty Products
user_467,P8273,MTR Ready to Eat,Grocery
user_467,P7672,Louis Philippe Blazer,Fashion
user_468,P2140,Biotique Face Cream,Beauty Products
user_468,P3937,Sugar Eyeliner,Beauty Products
user_468,P2723,Samsung 4K TV,Electronics
user_468,P9563,Himalaya Face Pack,Beauty Products
user_468,P3348,OnePlus 11,Electronics
user_469,P2666,MCaffeine Coffee Scrub,Beauty Products
user_469,P6959,Adidas Hoodie,Fashion
user_469,P4281,UCB Polo T-Shirt,Fashion
user_469,P3011,Maggi Noodles,Grocery
user_469,P9177,Pepe Jeans Top,Fashion
user_469,P5472,Eureka Forbes Vacuum,Home Appliances
user_470,P7626,Blue Star Deep Freezer,Home Appliances
user_470,P5569,Tresemme Conditioner,Beauty Products
user_470,P2770,Tommy Hilfiger Watch,Fashion
user_470,P9017,Dell Inspiron Laptop,Electronics
user_470,P3205,The Body Shop Body Butter,Beauty Products
user_470,P1865,OnePlus 11,Electronics
user_471,P3934,Lakme Lipstick,Beauty Products
user_471,P6356,Colorbar Nail Polish,Beauty Products
user_471,P2578,Gucci Belt,Fashion
user_472,P8635,Haldiram's Snacks,Grocery
user_472,P9157,Gucci Belt,Fashion
user_472,P5287,Tresemme Conditioner,Beauty Products
user_473,P9955,Crompton Desert Cooler,Home Appliances
user_473,P8051,Samsung Galaxy S23,Electronics
user_473,P8374,Boat Rockerz Headphones,Electronics
user_473,P8250,Prestige Induction Cooktop,Home Appliances
user_473,P1538,Maybelline Foundation,Beauty Products
user_473,P5965,Louis Philippe Blazer,Fashion
user_473,P8056,Reebok Running Shoes,Fashion
user_474,P8986,Prestige Induction Cooktop,Home Appliances
user_474,P9037,Amazon Echo Dot,Electronics
user_474,P8697,Patanjali Honey,Grocery
user_474,P3560,Minimalist Serum,Beauty Products
user_475,P5315,Boat Rockerz Headphones,Electronics
user_475,P7189,MCaffeine Coffee Scrub,Beauty Products
user_475,P5660,Catch Spices,Grocery
user_475,P1461,Samsung Refrigerator,Home Appliances
user_475,P3100,Fortune Sunflower Oil,Grocery
user_475,P1440,Kent Water Purifier,Home Appliances
user_475,P2594,Prestige Induction Cooktop,Home Appliances
user_476,P7749,Kent Water Purifier,Home Appliances
user_476,P5001,Samsung Refrigerator,Home Appliances
user_476,P6113,Forever 21 Skirt,Fashion
user_476,P2073,Daawat Basmati Rice,Grocery
user_476,P6531,Dyson Vacuum Cleaner,Home Appliances
user_476,P9821,Levi's Jeans,Fashion
user_477,P7921,Kindle Paperwhite,Electronics
user_477,P7900,Sunfeast Pasta,Grocery
user_477,P8695,LG Washing Machine,Home Appliances
user_477,P6185,Aashirvaad Atta,Grocery
user_477,P7394,MCaffeine Coffee Scrub,Beauty Products
user_478,P9001,Nestle Everyday Milk Powder,Grocery
user_478,P6504,Apple Airpods Pro,Electronics
user_478,P6563,Tresemme Conditioner,Beauty Products
user_478,P5907,Van Heusen Trousers,Fashion
user_478,P4305,Morphy Richards OTG,Home Appliances
user_479,P4507,GoPro Hero10,Electronics
user_479,P1778,Voltas AC,Home Appliances
user_479,P7586,Eureka Forbes Vacuum,Home Appliances
user_479,P2506,Van Heusen Trousers,Fashion
user_479,P6518,Nestle Everyday Milk Powder,Grocery
user_479,P9700,Whirlpool Microwave,Home Appliances
user_480,P6690,Biotique Face Cream,Beauty Products
user_480,P9268,Mi Powerbank,Electronics
user_480,P9846,Morphy Richards OTG,Home Appliances
user_480,P7788,Bajaj Room Heater,Home Appliances
user_480,P9443,Neutrogena Sunscreen,Beauty Products
user_480,P3958,Minimalist Serum,Beauty Products
user_481,P9178,Kellogg's Cornflakes,Grocery
user_481,P5389,Tommy Hilfiger Watch,Fashion
user_481,P8106,Everest Masala,Grocery
user_482,P4287,Sony PlayStation 5,Electronics
user_482,P3420,Usha Pedestal Fan,Home Appliances
user_482,P5919,Woodland Boots,Fashion
user_482,P6220,Nykaa Matte Lipstick,Beauty Products
user_482,P7757,Apple Airpods Pro,Electronics
user_482,P3631,Havells Geyser,Home Appliances
user_482,P4868,Pigeon Rice Cooker,Home Appliances
user_483,P3456,Puma Sports Shoes,Fashion
user_483,P5023,Levi's Jeans,Fashion
user_483,P8952,Usha Pedestal Fan,Home Appliances
user_483,P7914,Tropicana Juice,Grocery
user_483,P3610,Apple Airpods Pro,Electronics
user_483,P1477,Philips Air Fryer,Home Appliances
user_484,P3883,Crompton Desert Cooler,Home Appliances
user_484,P1326,Samsung 4K TV,Electronics
user_484,P6143,Redmi Note 12,Electronics
user_484,P2041,MTR Ready to Eat,Grocery
user_484,P2479,Sugar Eyeliner,Beauty Products
user_485,P2833,Forever 21 Skirt,Fashion
user_485,P2976,Sunfeast Pasta,Grocery
user_485,P9605,Mother Dairy Paneer,Grocery
user_485,P2478,Blue Star Deep Freezer,Home Appliances
user_485,P3003,Van Heusen Trousers,Fashion
user_485,P7388,Bosch Mixer Grinder,Home Appliances
user_486,P3363,Biotique Face Cream,Beauty Products
user_486,P4507,JBL Bluetooth Speaker,Electronics
user_486,P7690,Usha Pedestal Fan,Home Appliances
user_486,P1916,Eureka Forbes Vacuum,Home Appliances
user_487,P2850,Catch Spices,Grocery
user_487,P7943,Crompton Desert Cooler,Home Appliances
user_487,P5550,The Body Shop Body Butter,Beauty Products
user_487,P8786,HRX Tracksuit,Fashion
user_487,P1345,Havells Geyser,Home Appliances
user_487,P1895,Fortune Sunflower Oil,Grocery
user_488,P7302,Crompton Desert Cooler,Home Appliances
user_488,P2999,Kent Water Purifier,Home Appliances
user_488,P8248,Britannia Bread,Grocery
user_488,P7438,Lakme Lipstick,Beauty Products
user_489,P4857,Whirlpool Microwave,Home Appliances
user_489,P3625,Bajaj Room Heater,Home Appliances
user_489,P7656,Plum Night Cream,Beauty Products
user_489,P2312,Dell Inspiron Laptop,Electronics
user_489,P7765,Pond's Moisturizer,Beauty Products
user_490,P3627,L'Oreal Shampoo,Beauty Products
user_490,P2087,Godrej Air Conditioner,Home Appliances
user_490,P9973,Morphy Richards OTG,Home Appliances
user_490,P1448,Usha Pedestal Fan,Home Appliances
user_490,P8264,JBL Bluetooth Speaker,Electronics
user_491,P4278,Boat Rockerz Headphones,Electronics
user_491,P2347,Bosch Mixer Grinder,Home Appliances
user_491,P5089,JBL Bluetooth Speaker,Electronics
user_491,P7722,Tata Tea Premium,Grocery
user_492,P3187,Pond's Moisturizer,Beauty Products
user_492,P6367,IFB Dishwasher,Home Appliances
user_492,P2382,Bajaj Room Heater,Home Appliances
user_492,P3980,Sugar Eyeliner,Beauty Products
user_492,P4677,WOW Skin Science Shampoo,Beauty Products
user_493,P4747,GoPro Hero10,Electronics
user_493,P4248,Kindle Paperwhite,Electronics
user_493,P1815,IFB Dishwasher,Home Appliances
user_494,P5262,Tropicana Juice,Grocery
user_494,P7028,Adidas Hoodie,Fashion
user_494,P2922,Roadster Leather Jacket,Fashion
user_494,P8129,Sony PlayStation 5,Electronics
user_494,P2941,Pond's Moisturizer,Beauty Products
user_494,P4121,Zara Denim Jacket,Fashion
user_495,P7259,Blue Star Deep Freezer,Home Appliances
user_495,P4385,Pepe Jeans Top,Fashion
user_495,P5636,Amul Butter,Grocery
user_495,P3955,Pepe Jeans Top,Fashion
user_495,P1471,Dove Body Lotion,Beauty Products
user_496,P8388,Orient Ceiling Fan,Home Appliances
user_496,P8506,HRX Tracksuit,Fashion
user_496,P8682,iPhone 15,Electronics
user_496,P7513,UCB Polo T-Shirt,Fashion
user_496,P7935,Biba Kurti,Fashion
user_497,P2561,Whirlpool Microwave,Home Appliances
user_497,P1853,Fortune Sunflower Oil,Grocery
user_497,P8715,Orient Ceiling Fan,Home Appliances
user_497,P1745,Pigeon Rice Cooker,Home Appliances
user_497,P9266,Dell Inspiron Laptop,Electronics
user_497,P5956,Maggi Noodles,Grocery
user_497,P3166,Sugar Eyeliner,Beauty Products
user_498,P3938,Amazon Echo Dot,Electronics
user_498,P9253,IFB Dishwasher,Home Appliances
user_498,P8669,Plum Night Cream,Beauty Products
user_498,P6198,Adidas Hoodie,Fashion
user_498,P3323,Tropicana Juice,Grocery
user_498,P6132,Dyson Vacuum Cleaner,Home Appliances
user_498,P9179,Sony WH-1000XM4,Electronics
user_499,P5635,Morphy Richards OTG,Home Appliances
user_499,P5321,Pigeon Rice Cooker,Home Appliances
user_499,P8139,Saffola Oats,Grocery
user_499,P9049,UCB Polo T-Shirt,Fashion
user_499,P8208,Louis Philippe Blazer,Fashion
user_500,P1894,Woodland Boots,Fashion
user_500,P1587,H&M Casual Shirt,Fashion
user_500,P3679,Neutrogena Sunscreen,Beauty Products
